id,age,income,insurance,invested,em1,em2,em3,converted
476,39.8,527.77,11754.84,1362.07,0,0,1,1
13809,51.4,16209.24,3855.4,47161.28,0,0,1,0
11800,48.8,3193.63,25267.71,5344.73,0,0,1,0
4183,41.1,7152.01,185312.74,15305.48,0,0,1,0
9125,42.5,9840.06,15703.28,12753.1,1,0,1,0
4539,34.9,11367.67,51144.57,33019.77,1,1,1,1
409,40.0,3608.08,17805.3,4810.28,1,0,1,0
9561,37.8,870.89,765.72,1060.39,0,0,1,0
8475,39.1,2775.67,15449.36,4300.41,1,0,1,0
620,35.4,646.59,6459.61,326.68,0,1,1,0
11932,44.8,6157.6,35418.53,7242.98,0,0,1,0
10734,43.9,1007.66,135839.89,4747.36,0,0,1,0
13368,37.0,5044.83,21683.42,10089.21,1,0,1,0
11888,41.2,4518.27,64059.09,16100.16,0,0,0,0
2885,47.9,8704.73,17551.48,14476.18,0,0,1,0
8560,40.2,4302.66,1862.31,13140.34,0,0,1,0
6030,39.3,8616.68,12478.15,18074.47,1,0,1,0
13112,37.8,1986.57,8297.57,1547.14,0,1,0,0
8185,35.7,1509.33,74.08,2217.99,1,0,1,1
7613,37.6,6363.55,15546.04,9328.52,1,0,1,0
12962,37.9,1021.79,17943.4,2325.58,1,0,1,0
4510,47.2,7465.47,52944.57,18794.54,1,0,1,0
8809,42.7,19710.53,60338.93,18534.4,1,1,1,0
10472,41.2,947.46,68761.27,1796.54,0,0,1,0
7734,43.6,5317.08,7821.73,6416.8,0,0,1,0
7037,43.4,4675.73,40862.43,4603.29,0,1,1,0
14609,41.2,1888.45,1875.26,4491.12,0,0,0,0
3336,41.8,2081.21,14822.07,9816.41,0,0,1,0
5619,41.7,3380.91,7566.04,14928.14,0,0,1,0
9463,40.0,885.48,76053.82,854.15,1,0,1,0
3902,44.5,2991.07,5650.73,1998.44,1,0,1,0
711,48.7,960.9,7372.44,2936.66,0,0,0,1
9237,43.6,1483.55,122937.74,2146.33,0,0,1,0
2108,44.8,6735.76,13746.8,23841.43,1,0,1,0
6809,47.5,2761.41,2413.63,2091.91,0,0,1,0
5799,40.2,2202.95,23466.13,3825.53,1,0,1,0
4302,46.9,16040.36,93392.97,23555.04,1,0,1,0
3562,41.1,2221.54,4008.32,5146.0,0,0,1,0
12589,45.2,4625.61,475.53,13850.03,0,0,1,0
5954,46.4,16763.43,56466.09,18614.25,0,0,1,1
6149,43.4,2485.32,11081.68,2052.46,1,0,1,0
2550,48.0,2246.67,143244.77,5035.35,1,0,1,0
4077,39.7,727.71,18022.83,950.37,0,0,1,0
5986,38.5,6969.72,1893.66,8433.0,1,0,1,0
3934,44.8,7748.56,40317.35,17256.8,1,0,0,0
5815,42.3,1374.15,18216.09,4184.92,0,0,1,0
6467,38.3,2281.7200000000003,3037.51,4992.69,0,0,1,0
13618,39.6,3558.11,52810.22,11456.06,1,0,1,0
6060,41.0,4644.34,3959.12,6702.95,0,0,1,0
2502,38.4,9860.86,9379.12,9600.43,1,0,1,0
1772,33.8,4326.93,2765.25,4534.78,1,0,1,0
2505,40.0,890.71,56404.92,1756.83,0,0,1,0
10418,45.7,9126.89,8521.42,9074.95,1,0,1,1
4836,41.9,15989.96,35795.95,30196.86,1,0,1,1
8309,39.5,8921.15,19399.45,10817.75,1,0,1,0
6196,39.5,1262.85,11837.57,2823.96,0,0,1,0
13191,43.0,1335.55,8688.65,2231.24,1,0,1,0
11130,41.1,5067.29,22841.19,21377.54,0,0,1,0
10977,44.1,1454.69,5299.83,1927.7,1,0,1,0
543,45.6,11097.05,13868.31,46214.9,1,0,1,1
3773,40.2,5249.2,26143.03,3377.28,1,1,1,0
3629,45.3,1775.28,16485.68,1309.01,1,0,1,0
14325,40.2,3112.01,15984.18,2084.03,0,1,1,0
13802,38.6,1710.35,73018.83,1223.75,1,0,1,0
5112,42.3,918.98,48885.75,3621.85,1,0,1,0
6133,35.7,2350.15,693.45,1523.9,0,0,1,0
673,39.6,12427.88,80749.96,30391.76,1,0,1,1
12220,39.2,2201.1400000000003,6293.94,1884.19,1,1,1,0
9229,37.1,550.98,36964.81,730.64,0,0,1,0
2980,44.8,4828.58,5944.76,9521.13,0,1,1,0
7718,33.2,1702.69,39765.28,3123.57,1,0,1,0
5849,45.6,2915.67,9866.95,7008.94,0,0,1,0
5047,42.3,8481.84,60399.83,37281.87,0,0,1,0
3785,40.4,7895.14,65329.07,4353.34,0,0,0,0
12441,37.0,9014.99,43304.46,25289.55,0,1,1,0
13865,42.1,9819.47,31621.02,17106.72,1,0,1,1
2137,45.3,2592.41,26730.07,2439.42,1,0,1,0
6170,48.9,2895.82,11770.56,16352.43,0,0,1,1
5098,40.5,1328.46,38429.07,1356.31,0,1,1,0
9345,42.8,1201.11,15866.05,3178.46,1,1,1,1
10772,37.7,3700.39,20326.1,10635.43,1,0,0,0
2526,44.7,1414.08,6383.12,1768.67,1,0,1,0
6036,40.4,1080.6799999999998,23381.17,1588.43,0,0,1,0
7924,45.5,6992.38,59565.96,7799.22,0,0,1,0
6998,37.7,1330.9299999999998,41548.69,731.74,0,0,0,0
7367,38.4,7709.27,18145.65,9716.95,0,1,1,0
8049,41.7,2542.61,3859.45,2452.51,1,0,1,0
9517,49.5,817.71,18021.06,3779.85,1,1,1,1
3077,38.7,878.21,10692.0,2033.23,1,0,1,0
6502,44.3,17181.17,24942.04,48695.68,0,0,1,0
9638,41.2,10587.12,48637.03,21930.5,0,0,1,0
9683,48.1,4589.25,18954.67,6859.0,0,0,1,0
10576,41.0,633.85,6742.41,1360.18,0,0,0,0
3554,45.1,670.39,7500.72,1853.45,0,0,1,0
3326,43.1,3155.53,55534.7,5119.43,0,0,0,0
10162,41.0,2511.23,22571.09,3159.78,0,0,1,0
13366,37.4,2761.18,6970.9,3079.04,0,0,1,0
828,35.4,10977.36,2037.99,15291.2,1,1,1,0
223,47.2,2271.16,2920.91,3941.79,0,1,1,0
13932,37.5,714.6800000000001,17467.08,801.27,1,1,1,0
5174,41.9,5084.77,4298.01,8807.45,0,1,1,1
574,42.4,918.74,1159.75,719.49,1,0,1,0
5132,40.4,2203.42,7176.57,3528.09,1,0,1,0
2803,41.2,3167.38,923.32,10893.79,0,0,1,0
6399,40.0,9947.76,2529.39,29305.22,1,0,0,0
13858,39.4,3395.25,61513.12,2901.96,0,0,1,1
12043,43.8,7642.4,18609.6,12771.43,0,0,1,0
9601,40.2,2241.86,14266.5,2119.98,0,0,1,0
11192,48.3,5149.05,126578.95,10981.72,1,1,1,0
12375,48.2,5847.75,1164.68,20968.62,0,0,1,0
11584,49.6,6868.15,1741.44,9637.68,1,1,1,0
11822,46.3,1426.08,67577.04,1089.15,0,0,1,0
605,47.9,3527.45,23762.43,9669.15,1,0,1,0
13568,42.4,1382.46,1832.17,2330.87,1,0,1,0
9315,36.1,2067.76,29695.5,3186.73,0,0,1,0
2768,41.2,5617.34,3175.65,13313.9,1,1,0,0
6611,39.6,3872.54,178790.99,2367.44,0,0,1,0
5738,45.3,12162.9,96020.0,29986.92,1,0,1,1
13146,40.4,2780.28,35508.42,1761.65,1,1,1,0
9661,48.8,7748.61,11522.14,10907.92,0,0,1,0
8548,38.7,5053.7,29920.06,8599.05,1,0,1,0
12152,42.5,7546.93,6789.22,19708.34,1,0,1,0
9853,45.9,4606.42,6445.8,7441.47,1,1,1,0
10731,41.2,5598.83,8082.14,4034.71,1,1,1,0
8068,51.8,3598.04,54302.2,8876.88,1,1,1,0
5258,46.6,2771.6,1876.69,7364.81,1,0,1,0
12422,42.0,10867.47,7563.14,17976.09,1,0,1,0
775,47.5,1315.5,26057.52,4380.63,1,0,1,1
2299,38.7,822.63,27784.86,2912.97,1,0,1,0
12636,41.1,6795.48,24625.63,20782.99,1,0,1,0
11432,40.9,4037.56,11732.44,11756.2,1,0,1,0
10651,33.1,1970.13,46474.32,2705.83,0,0,1,1
10307,39.4,2737.5,9587.96,3048.6,1,0,1,1
9001,47.3,1487.47,15847.14,3831.93,0,0,1,0
5680,36.0,8843.22,53084.26,13802.13,0,1,1,0
3443,47.3,3958.24,31516.83,20901.82,0,0,1,1
3206,42.8,5100.61,16439.56,3043.81,0,1,1,1
2176,42.5,1484.63,5608.83,4510.37,0,0,1,0
13851,44.0,10112.72,2912.36,34581.45,1,0,1,1
14908,43.1,3587.25,48987.7,4500.71,0,1,1,0
6160,37.9,9939.16,27152.56,21683.45,0,1,1,1
1467,35.2,2524.1800000000003,41479.42,5818.36,1,0,1,0
4963,46.8,8685.07,48521.34,13877.34,0,1,1,1
1707,43.1,1595.03,42.43,5556.76,1,0,0,0
2707,43.3,1238.41,15427.83,2715.74,1,0,1,1
9275,43.3,5436.06,4257.28,5569.15,0,0,1,0
13042,37.8,10103.98,14798.93,21388.14,1,0,1,0
10785,37.3,23513.85,10118.04,55197.15,0,0,1,0
5573,40.8,8332.79,24433.09,5463.46,1,0,1,1
1320,36.2,4663.14,8290.15,21370.05,1,0,1,1
118,38.9,6002.64,45517.01,15599.9,1,1,1,1
823,50.0,886.02,140454.6,977.05,0,0,1,0
14863,43.4,673.92,850.26,1377.47,0,1,1,0
12484,45.1,3127.35,26687.72,8764.48,1,0,1,0
14888,41.9,15986.86,1163.96,10430.41,0,0,1,0
2866,46.2,6448.99,93439.64,15389.05,0,0,1,0
1067,43.7,7112.27,5066.47,17236.9,1,1,1,0
8501,39.8,6348.88,1298.22,13668.76,0,0,1,0
9304,38.1,2422.8,25952.43,7078.17,0,0,0,0
10955,45.3,5267.98,15846.95,6678.23,1,0,1,1
553,42.2,5581.25,4661.22,2689.07,0,0,1,0
2009,42.2,1031.27,65698.95,2308.99,0,0,1,1
14027,51.8,1677.76,20169.69,1367.97,0,0,1,0
14995,39.6,705.26,9110.88,1443.45,1,0,1,0
5826,37.4,4593.889999999999,9332.23,11690.93,0,0,1,0
1108,51.0,3536.09,25610.38,3911.68,1,0,1,0
5230,32.8,2410.09,22287.44,6458.98,1,0,0,0
5710,39.8,2246.15,11849.2,4209.13,1,1,1,0
10137,39.6,4781.88,8438.2,2815.31,1,1,1,0
84,42.7,4191.58,693.55,11610.89,1,1,1,1
14647,43.2,4872.7,159.31,12174.84,0,0,1,0
5116,43.3,3298.7,3821.92,6908.72,0,0,1,0
11802,38.0,2254.38,86999.09,2820.47,1,1,1,0
13402,42.1,9306.94,27519.64,32570.5,1,1,1,1
11482,40.4,6039.11,1910.39,4107.61,0,0,1,0
7270,38.8,7652.32,5269.28,39626.68,0,0,0,0
9924,50.9,26516.51,48968.62,80420.27,1,0,1,1
11015,46.7,8290.189999999999,90497.52,29454.02,0,1,1,0
1892,43.2,17094.65,135782.75,22346.51,0,0,0,0
14554,39.0,2367.0,8556.9,2244.01,0,0,1,1
5531,45.0,2916.42,29444.71,10753.66,1,1,1,0
8618,36.8,1981.38,10969.06,1307.88,1,1,1,1
9194,43.9,7591.61,69556.16,32134.36,0,1,1,0
13870,41.1,11785.86,25375.55,10774.0,0,1,1,0
1109,47.6,8772.61,99709.2,13582.39,1,0,1,0
13245,39.1,6903.16,41094.8,3084.21,1,0,1,0
1206,39.6,15142.13,52296.04,27030.6,0,1,1,0
10779,45.8,2895.34,9857.4,4922.31,0,0,1,0
106,40.9,818.49,135448.8,3246.42,0,0,1,0
12884,39.8,7783.26,16184.32,7703.4,0,1,1,1
12164,37.4,619.06,2472.73,297.6,0,0,1,0
14074,45.7,3895.21,1286.11,10892.53,0,0,1,0
5125,37.6,2527.74,9081.4,3615.02,1,0,1,0
2566,38.8,8843.21,7765.52,6551.83,1,0,1,0
8996,40.0,1161.89,700.62,1473.35,0,0,1,0
5666,46.9,7860.49,6117.59,17823.35,0,0,1,1
5101,38.3,10341.18,1231.84,16267.08,1,1,1,0
3124,43.3,1058.1799999999998,77790.11,1904.44,1,1,1,0
7389,44.0,4643.81,12345.38,9032.78,1,0,1,1
1039,45.5,818.79,192983.03,1570.85,0,1,1,0
12538,43.5,4420.09,23296.65,16075.68,0,0,1,0
10994,47.1,4157.31,130610.2,14253.32,1,1,1,0
11272,48.0,3724.66,2430.86,4105.17,0,0,1,0
3221,43.2,2396.77,53418.01,4141.68,1,0,1,0
13835,40.9,1050.74,16863.32,2774.13,1,0,1,0
3182,40.2,2192.17,2045.31,6931.33,1,0,1,0
42,38.0,5618.13,29617.66,2284.81,1,0,1,0
6850,37.5,6828.11,13526.4,1912.23,1,0,1,0
14214,41.8,4548.88,49438.12,15357.2,0,0,1,0
10422,43.0,2115.5,1325.34,5382.19,0,0,1,0
2942,40.4,953.61,20962.42,3181.29,0,0,1,0
6886,44.3,6453.1,17611.72,14809.1,0,0,1,0
12624,50.6,6903.1,20421.88,18074.57,1,0,1,0
10134,49.5,6237.74,52880.07,8574.91,0,0,1,0
4020,36.4,938.34,4564.8,3910.4,1,0,1,0
2092,35.5,14964.92,12594.17,24781.53,1,1,1,1
3848,40.0,1988.56,11607.1,3688.45,0,0,1,0
13202,37.6,4738.96,33733.53,8927.66,1,1,1,0
6236,46.9,6509.02,73839.03,19350.27,0,0,1,0
10649,39.6,2207.51,5441.55,5627.78,0,0,1,0
9620,47.1,15022.56,6619.64,38382.05,1,0,1,0
12237,43.2,4371.18,6019.19,14655.11,1,0,1,1
7170,49.4,1837.9,315.26,5473.31,0,0,1,0
5152,39.9,9040.96,7164.01,25272.81,1,0,0,0
12148,41.5,888.22,9426.1,2648.4,0,1,1,0
12444,46.2,9585.16,73.95,15147.53,1,0,1,0
9781,39.3,4393.860000000001,28635.77,5249.25,1,0,1,0
3948,40.4,1190.64,20113.66,3063.19,0,0,1,1
5663,37.6,3916.46,10895.26,6265.03,0,0,1,0
1568,40.7,8408.02,7531.63,13537.15,0,0,1,0
388,50.0,2101.21,5171.44,5049.45,0,0,1,0
7675,43.8,5420.5,13120.61,17033.61,0,0,1,0
2126,42.5,5339.57,82692.01,9987.05,0,0,1,1
9348,34.3,3212.53,21190.66,1680.09,1,1,1,0
5345,45.5,2765.52,7186.02,9753.02,1,0,1,1
7228,44.2,2582.77,321.07,2703.6,0,0,1,0
13277,50.8,7631.65,11415.1,12388.83,1,0,1,0
8573,39.6,783.44,33363.74,1223.15,1,0,1,0
556,44.7,694.96,1483.83,601.93,1,0,1,0
8568,42.0,566.51,30181.14,1193.71,0,0,1,0
12064,44.4,4311.27,17427.97,10034.18,1,1,1,0
14597,41.6,5077.44,15520.13,2807.2,0,0,1,0
3659,44.9,3152.51,559.55,4517.77,1,0,1,0
11233,40.1,19276.42,1364.51,16001.29,1,1,1,0
10966,44.9,15854.9,38251.23,35675.57,1,1,1,0
10892,45.4,1678.1,3314.75,3928.3,0,0,1,0
13829,47.5,789.21,20696.53,3959.82,1,1,1,0
5200,36.1,5063.24,492.2,11124.68,0,0,1,0
14643,46.1,751.64,40903.78,3100.89,0,0,1,0
11163,46.0,1579.28,14986.52,3526.35,0,0,1,0
14933,45.8,3448.62,2088.87,9644.92,0,1,1,1
13675,49.6,11155.48,15344.44,22375.25,0,1,1,0
11562,47.9,8314.7,26991.85,25996.13,0,0,1,0
1448,37.0,9783.7,95333.23,20484.91,0,0,1,0
1117,44.6,3549.01,40773.32,4110.27,1,0,1,0
14359,43.3,1902.22,2105.48,1986.47,0,0,1,0
2166,41.0,7227.87,25069.57,22078.13,1,0,1,0
9643,41.7,1910.78,2320.57,4047.46,0,0,1,0
10326,43.0,2499.79,21307.88,6307.43,0,0,0,0
5974,43.0,1333.85,39166.06,4586.46,1,0,1,0
13600,43.4,2021.33,118670.13,2190.67,0,1,1,0
11831,36.9,2592.64,6368.04,7979.28,0,0,1,0
2648,39.7,2199.86,11238.12,3164.07,1,0,1,0
7178,39.8,3472.97,769.9,2754.55,1,1,1,0
6096,41.8,3988.92,6222.0,4242.6,0,0,1,0
2979,40.0,5413.2,249.59,14940.51,0,1,1,0
11023,44.2,3621.59,17193.65,4387.42,0,0,1,0
2886,46.2,1472.41,23012.74,2586.67,0,0,0,0
3729,47.0,4842.61,27640.39,8663.43,1,1,1,0
3568,46.6,4861.07,47271.5,15934.41,1,0,1,0
7810,41.0,9070.3,53181.91,18081.45,1,0,1,0
7973,44.3,10039.1,2180.1,16384.99,0,0,1,0
14495,45.5,2734.93,1185.17,6168.28,1,0,0,0
152,43.8,2020.12,23489.13,3266.42,1,1,1,0
4838,40.4,2007.68,36970.22,2484.02,1,0,1,0
2332,36.6,5513.73,41165.14,8294.52,1,0,1,0
12359,44.8,3941.92,122.34,11563.31,0,0,1,0
13397,44.0,5972.1,5923.33,12391.69,0,1,1,0
11769,44.0,15045.2,15436.58,19598.31,0,0,1,0
3996,38.1,880.7,70929.03,1132.83,1,0,1,0
4975,43.7,6120.01,2960.02,19662.25,0,0,1,0
2351,41.4,2259.63,32343.43,2957.3,0,0,1,0
11468,37.8,1412.13,409.63,3611.35,1,0,1,0
8600,39.5,739.52,25.45,1008.12,1,0,1,0
12031,43.6,1686.2,123819.17,4094.13,1,0,1,0
6860,45.1,2727.65,11917.2,8880.85,0,1,1,0
9731,44.9,6412.95,13159.55,17399.28,1,0,1,0
10645,43.6,1725.66,9655.57,2213.28,0,0,1,0
11958,43.8,12513.25,59.41,16438.01,0,0,1,0
3651,45.3,7043.37,39770.98,10210.71,1,0,1,0
11486,46.1,5903.89,6656.82,14422.83,0,0,1,0
5505,37.9,2844.43,41794.91,8404.07,1,1,1,0
6378,42.0,4154.74,12771.72,10886.76,1,0,1,0
3271,43.8,5896.59,11712.39,12760.83,1,1,1,0
12421,41.5,4966.08,111184.8,6974.17,1,0,1,0
9749,40.5,16384.95,51576.66,21196.82,0,0,1,0
5980,37.9,1792.82,10005.66,2535.99,0,0,1,0
2432,37.4,999.19,3636.19,561.47,1,0,1,0
11603,44.1,4385.83,75945.7,6701.17,1,0,0,0
11902,48.5,4979.33,9174.01,5578.21,1,0,1,1
412,41.3,4486.139999999999,4279.13,5257.46,0,0,1,1
6075,41.0,6006.98,6693.44,10762.4,1,0,1,1
2909,43.9,3412.07,53098.05,3351.95,1,0,1,0
12571,44.6,759.7,33.36,2803.4,1,0,1,0
3244,44.9,10629.51,41266.03,20108.97,1,0,1,0
2964,43.3,4192.4400000000005,704.24,4328.75,1,1,1,0
11507,39.5,2991.84,16145.65,4478.13,0,0,1,0
6476,47.5,11972.23,149996.41,20615.61,1,1,1,0
665,44.2,784.21,62411.65,1029.55,0,0,1,0
1733,40.3,2927.07,72944.07,4159.0,1,0,0,0
11985,45.4,8771.28,451.45,26064.09,0,0,1,0
4147,44.4,1406.63,2509.8,2300.78,1,0,1,0
1213,45.9,18383.49,26728.29,74036.34,1,0,1,0
5166,48.0,12682.78,3730.77,22757.28,1,0,1,0
863,46.4,9004.8,10499.54,10560.41,0,0,1,0
8324,41.0,15704.55,5995.87,22538.03,0,0,1,0
1865,45.5,5415.28,4451.77,13091.96,0,0,1,0
12603,47.7,4033.31,2218.44,8792.47,1,1,1,0
8904,45.3,3519.77,13485.18,4505.72,0,0,1,0
12336,40.6,15980.7,1649.11,21631.38,1,0,1,0
6369,46.9,7028.99,20.09,27752.46,0,0,1,0
14549,41.3,4316.24,247966.53,6696.28,0,0,1,0
8175,39.1,5585.99,79583.24,10980.04,1,0,1,0
8846,33.1,6754.58,31731.58,5136.83,1,0,1,0
13820,42.3,1367.0,6118.12,2100.41,0,0,1,1
9581,41.9,2627.74,12824.47,3476.05,0,0,1,0
12787,33.5,4251.96,1978.64,9052.81,1,0,1,0
14143,40.1,5629.94,6999.91,5801.32,1,0,1,0
6172,42.9,2640.6,1359.64,5236.04,0,1,1,1
10931,43.4,791.89,15872.2,1608.4,1,0,1,0
2207,43.2,7053.82,37345.19,27800.13,0,0,1,0
14350,47.6,4140.1,13366.93,11896.47,1,0,1,0
4869,38.9,2792.38,140.26,7990.26,0,0,1,0
5513,39.3,1854.45,20940.39,2414.19,1,1,1,0
5807,40.0,3200.59,19871.15,4634.17,1,1,1,0
6604,38.6,672.05,48767.81,783.68,1,0,1,0
13041,40.9,18077.24,10180.84,35282.13,1,0,1,0
9812,32.9,2708.23,16635.5,3201.23,1,0,1,0
1412,41.7,5023.59,21113.05,6227.53,0,0,1,0
7252,38.5,2797.07,7226.34,4672.98,1,0,1,1
10751,44.3,13859.74,10506.52,23358.06,1,0,1,0
13177,44.4,12787.95,2209.68,42791.69,1,0,1,0
1351,37.0,2075.05,82866.14,3512.48,0,1,1,0
239,44.8,831.56,161.45,958.22,0,0,1,0
1287,45.4,799.0799999999999,66955.28,3005.62,1,0,1,0
1716,39.4,5739.02,22198.69,3755.34,1,0,1,0
8138,44.0,1386.38,10943.18,3686.96,0,0,1,0
8799,39.2,3481.73,26939.39,4000.85,0,0,1,0
1469,42.4,18906.81,10180.28,21840.0,1,0,1,0
1410,45.1,3217.49,48799.79,6654.45,1,0,1,0
13696,47.9,590.96,18532.29,2201.22,0,0,1,0
877,48.3,3708.45,22192.57,14241.56,1,0,1,0
4889,37.6,4153.74,11288.07,7942.64,0,0,0,0
4886,49.7,11957.79,111884.7,45824.92,0,0,0,0
12519,42.6,1570.18,29661.28,3414.74,1,0,1,0
10373,41.4,2367.99,3336.0,4643.42,1,0,1,0
13943,40.8,2237.1,1043.76,3962.21,0,0,1,0
14600,38.2,10673.11,6343.6,10503.26,0,0,0,0
7508,44.7,14840.48,12717.89,22438.37,0,0,1,0
5217,44.4,7301.34,4496.62,21704.43,1,0,1,0
1822,37.6,7188.36,58928.46,9424.47,0,0,1,0
1414,43.8,2241.23,39121.14,4290.75,1,0,1,0
176,43.9,3236.52,38368.85,7287.84,1,1,1,0
2749,51.7,6879.53,7573.01,21569.64,1,1,1,0
478,38.4,2113.65,56472.34,3923.27,0,1,1,0
9204,39.8,2513.46,8814.11,2619.56,1,1,1,0
13575,37.4,11032.41,2754.07,5586.51,0,0,1,0
6050,39.0,625.66,81125.94,1641.19,1,0,1,0
983,41.0,2137.4700000000003,64097.84,4348.69,1,0,1,0
14935,40.6,1430.8200000000002,1287.01,2054.9,0,0,1,1
5887,41.1,2061.25,125339.03,2555.91,0,0,1,0
8868,40.0,925.02,3471.54,917.09,1,0,0,0
7199,47.3,11405.52,59.2,39859.93,1,0,1,1
7484,40.3,7521.65,27714.84,10113.91,1,0,1,0
3265,41.3,2130.04,38648.65,5156.28,1,0,1,0
2346,44.6,7582.89,3964.57,16365.85,1,1,1,0
11235,41.2,764.55,40987.26,3437.16,1,1,1,0
10303,42.8,9522.19,20983.01,34758.91,1,1,1,1
14287,45.1,1213.35,4666.66,1372.72,1,0,0,0
645,48.0,9005.33,214171.45,30889.89,0,0,0,0
13996,44.9,17687.23,30357.44,32534.33,0,0,1,0
11524,39.3,1771.57,57.89,462.69,1,0,1,0
1780,41.9,1647.05,101.19,4091.45,1,0,1,0
8251,40.0,2848.44,12824.23,8786.78,1,0,1,0
7482,44.5,19301.67,38861.11,37241.46,1,0,1,0
12993,44.2,1143.62,3197.78,1169.56,1,1,1,0
14852,35.0,2747.68,8577.12,1961.73,0,0,1,0
3915,37.1,874.29,37005.83,828.12,0,0,1,1
8660,41.9,13969.63,79376.42,27403.69,0,0,1,0
4335,42.3,9770.98,3197.23,23888.6,1,0,1,0
9847,44.2,5159.33,76285.93,12306.85,0,0,1,0
4082,48.6,2757.04,17802.19,9842.96,1,0,1,1
13748,42.1,1122.91,2864.99,3903.44,1,0,1,0
12516,44.6,1289.69,13499.98,1917.12,0,1,1,1
1630,35.0,6131.66,28659.68,24544.09,1,1,1,1
12131,36.7,549.93,191.29,515.69,1,1,1,0
7511,44.2,7372.03,9746.98,5177.82,0,0,1,0
7740,38.4,10129.02,14163.61,12056.49,0,0,1,0
3448,42.6,904.45,943.12,806.21,1,0,1,0
7903,40.2,1611.38,32508.41,2304.77,1,0,1,0
2637,43.4,2533.45,16615.56,9370.51,1,0,1,0
234,45.5,18162.56,79198.5,42168.2,0,0,1,1
14267,44.6,8585.36,59978.57,16829.35,0,0,1,1
14152,43.1,1393.12,1501.19,2929.76,0,0,1,0
5795,37.4,694.56,22875.52,610.73,0,1,1,1
9161,46.3,4894.56,5592.67,14028.12,0,1,1,1
14758,41.0,3916.67,3955.65,7213.37,1,0,1,0
3289,42.4,3663.16,50582.56,8304.37,0,0,1,0
10971,39.1,4587.13,35271.95,5080.22,0,0,1,0
4364,44.0,1144.44,2506.59,1791.75,0,0,0,0
13347,43.8,1275.91,1945.66,879.47,0,0,1,0
14867,42.4,1612.01,2108.62,2444.64,0,0,1,0
4307,43.2,3057.03,37945.77,11924.36,0,0,1,0
7550,42.9,1676.86,28739.46,2957.72,1,0,1,0
787,35.9,1295.99,72975.89,2488.82,1,0,1,0
236,47.3,3941.21,21009.94,14343.24,1,0,1,0
4431,46.5,23246.72,3333.38,72574.43,1,0,0,0
5943,46.2,7618.33,17986.54,11129.2,0,0,1,0
5335,45.8,3077.05,1335.1,4451.19,1,0,1,0
3033,34.0,5469.47,10376.1,7088.7,0,0,1,0
7642,43.7,1102.13,141051.49,2195.45,0,1,1,0
14684,45.4,13946.77,292.0,16161.43,1,0,1,0
10180,41.4,4039.16,11119.01,9473.79,1,0,0,0
8388,43.6,7392.5,11685.93,23809.46,0,0,0,0
4138,40.7,4512.59,8992.87,11444.6,0,0,1,0
9452,38.5,8219.720000000001,17182.22,16343.13,1,0,1,0
13088,45.1,1423.37,3339.78,2083.47,0,0,1,0
2719,37.8,2507.15,842.24,5657.96,0,0,1,0
6761,37.8,7144.72,4106.74,24288.17,1,0,1,0
12417,39.2,9073.37,5178.01,12752.64,0,0,1,0
5091,43.5,9679.37,17792.56,6942.57,0,0,1,0
13181,43.4,7779.96,125919.65,6814.59,0,0,1,0
4830,43.5,1840.9,54301.98,7543.65,0,1,1,0
14041,39.9,1003.04,5034.08,983.82,0,0,1,0
1708,44.8,3850.83,17523.75,5692.4,1,0,1,1
9122,33.9,4676.22,9376.39,5984.46,1,0,1,0
5508,46.6,7190.98,71.41,8162.37,1,1,0,0
14444,38.5,3128.11,10328.62,9046.96,1,0,1,1
10412,39.4,1025.25,2273.38,2826.73,1,0,1,0
10969,39.1,6826.53,11469.68,33549.8,1,0,1,1
14354,40.1,6057.69,6145.06,9263.34,0,0,0,0
14817,39.5,15263.9,57502.96,31405.49,1,0,1,0
4121,47.6,6601.38,240184.13,7902.96,1,0,1,1
11449,41.0,1724.74,7831.19,4216.79,1,0,1,0
3137,38.0,2293.32,326.04,4136.73,0,0,1,0
9772,40.4,672.44,46044.75,1567.11,0,0,1,0
14230,43.0,4821.48,24858.81,7834.89,1,0,1,0
13483,39.8,5267.84,277.57,19622.29,1,0,1,0
5554,42.6,866.79,3945.55,1536.81,0,0,0,1
3710,41.3,512.34,79155.03,675.29,0,0,1,0
13234,41.4,2156.41,99916.19,4435.0,0,0,1,1
5903,36.7,8840.41,28466.19,10761.31,1,0,1,0
1620,41.8,1439.24,11404.95,4758.04,0,0,1,0
13707,44.3,8520.869999999999,53703.12,16141.3,1,0,0,0
9565,33.9,7599.16,12955.34,10370.44,0,0,1,0
5167,40.0,19134.63,34246.93,26662.3,0,1,1,1
858,36.9,806.61,2373.42,2170.56,1,0,1,0
7005,38.5,3329.24,24921.79,6082.17,0,0,1,0
10804,45.7,1675.37,15625.98,4201.88,0,0,1,1
11803,42.2,2674.97,124729.27,6713.35,0,0,1,0
1623,40.7,6214.02,4334.61,18669.18,0,0,0,0
14810,31.7,1554.69,103.48,2245.72,1,0,1,0
7580,45.2,8148.36,402.21,15091.75,0,1,1,0
6514,45.7,8352.439999999999,139.54,23379.72,1,0,1,0
6855,50.3,1086.98,374.19,3012.37,1,1,1,0
11381,39.3,1231.0,32046.72,4973.47,0,1,1,0
12989,46.3,1248.66,93590.17,1593.12,1,1,1,1
5002,41.3,599.08,7803.32,793.19,1,0,1,0
